"","","Channel","Watch time","Stream time","Peak viewers","Average viewers","Followers","Followers gained","Views gained","Partnered","Mature","Language",""
"https://static-cdn.jtvnw.net/jtv_user_pictures/7f8e182b-cf35-444d-a349-ce88f894d0ca-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","129","Ninja","1034703075","92025","52359","11243","17018708","917027","51367109","true","false","English","Ninja"
"https://static-cdn.jtvnw.net/jtv_user_pictures/2a74b7da-4c2f-4a20-8a02-c7d77064c281-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","130","PENTA","1029081270","135645","25524","7586","284400","125306","10750024","true","true","English","PENTA"
"https://static-cdn.jtvnw.net/jtv_user_pictures/401068e0-820a-4d9f-9e7c-1e5563398458-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","131","nl_Kripp","1028720535","150780","16280","6822","1399443","14395","12153591","true","false","English","nl_Kripp"
"https://static-cdn.jtvnw.net/jtv_user_pictures/8c2183e6-0deb-4377-a0bf-cbbf56ea70f3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","132","karljacobs","1025383875","11310","263353","90661","3151658","2625552","18164132","true","false","English","karljacobs"
"https://static-cdn.jtvnw.net/jtv_user_pictures/elajjaz-profile_image-fcfc55e0804b6bfd-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","133","Elajjaz","1001858295","156750","17569","6391","375711","23098","12441755","true","false","English","Elajjaz"
"https://static-cdn.jtvnw.net/jtv_user_pictures/aa68742d-ae1f-4fb7-9d0c-e1756d5204b0-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","134","pokelawls","1001262525","130020","57642","7700","937966","195820","16094014","true","true","English","pokelawls"
"https://static-cdn.jtvnw.net/jtv_user_pictures/1b41d9b0-f1d0-4467-9968-acd5baa00722-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","135","chowh1","1000870770","138510","48911","7225","480222","330292","16113674","true","true","French","chowh1"
"https://static-cdn.jtvnw.net/jtv_user_pictures/e496689c-5e8f-44a6-8733-b3c5b6e17e19-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","136","蝦愛橘子 (shuteye_orange)","995877375","317895","8312","3132","110744","22761","24552661","true","true","Chinese","蝦愛橘子 (shuteye_orange)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/8fc75406-786a-4d53-954f-992596028604-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","137","SPYGEA","995104830","125760","30473","7912","440780","197205","22690712","true","false","Japanese","SPYGEA"
"https://static-cdn.jtvnw.net/jtv_user_pictures/5b73f4b998324548-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","138","knekro","992638965","135780","52659","7310","622845","286586","26390676","true","false","Spanish","knekro"
"https://static-cdn.jtvnw.net/jtv_user_pictures/4de1a3ee-1b98-4c6c-9ba8-01a1e45c9fb9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","139","coscu","992456940","93570","393619","10606","3192623","961597","31944542","true","false","Spanish","coscu"
"https://static-cdn.jtvnw.net/jtv_user_pictures/21251632-ed1e-4743-8baf-74c7fd0f98bc-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","140","its_iron","984335730","143595","18721","6854","480712","335276","10433145","true","true","English","its_iron"
"https://static-cdn.jtvnw.net/jtv_user_pictures/c7a4c96e-a434-4dfa-9bcf-6190995dd536-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","141","aceu","982388355","92145","36219","10661","1947658","921430","29608888","true","true","English","aceu"
"https://static-cdn.jtvnw.net/jtv_user_pictures/199ad016-0034-4571-b559-d98bc35c838c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","142","GronkhTV","971798580","522930","11833","1858","384865","134180","9773498","true","true","German","GronkhTV"
"https://static-cdn.jtvnw.net/jtv_user_pictures/320d61dc-5202-44ad-a203-8a8d7a9cbfa9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","143","Chess","970610520","91800","139185","10573","700193","341620","134027040","true","false","English","Chess"
"https://static-cdn.jtvnw.net/jtv_user_pictures/781da428-ee53-4acb-b1a8-f4540dce5eff-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","144","AnthonyZ","967108275","193995","26304","4985","460333","258511","17258575","true","false","English","AnthonyZ"
"https://static-cdn.jtvnw.net/jtv_user_pictures/bce876db-0749-4933-be0b-84d62a2a8338-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","145","ShahZaM","966338040","122025","36505","7919","1090232","868319","29468702","true","false","English","ShahZaM"
"https://static-cdn.jtvnw.net/jtv_user_pictures/c814f430-44bd-41c5-aa47-edf2360d5e74-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","146","Myth","963430050","100200","105816","9615","7358993","365250","36918911","true","false","English","Myth"
"https://static-cdn.jtvnw.net/jtv_user_pictures/doublelift-profile_image-3cd6f7042b23a619-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","147","Doublelift","954106590","69075","65774","13812","1593827","184607","17624308","true","false","English","Doublelift"
"https://static-cdn.jtvnw.net/jtv_user_pictures/694247cc-a141-4f2b-93cc-02687d045399-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","148","sneakylol","950499285","211665","19658","4490","1730058","36245","14597794","true","false","English","sneakylol"
"https://static-cdn.jtvnw.net/jtv_user_pictures/66e83125-195e-4431-bde8-89ac425a9038-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","149","Foolish_Gamers","949400325","85050","114489","11162","1494817","1492655","19046614","true","false","English","Foolish_Gamers"
"https://static-cdn.jtvnw.net/jtv_user_pictures/0058043e-fefe-468a-bcd3-e6ace345608b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","150","Enviosity","942721755","153195","80019","6153","556931","469723","16441872","true","false","English","Enviosity"
"https://static-cdn.jtvnw.net/jtv_user_pictures/0107210e-a98c-409d-92a6-1caf70bb3953-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","151","ElMariana","927689220","51900","71906","17874","2508203","2503392","17410569","true","false","Spanish","ElMariana"
"https://static-cdn.jtvnw.net/jtv_user_pictures/14d8f9eb-73bc-4a00-9730-aa45b5522c4d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","152","Hiko","912559545","55335","42136","16491","1603469","478904","27924765","true","false","English","Hiko"
"https://static-cdn.jtvnw.net/jtv_user_pictures/6db903c8-5eea-4815-b36e-4acb0e6dbf90-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","153","SolaryHS","897197445","478755","6802","1874","171132","17420","22141089","true","false","French","SolaryHS"
"https://static-cdn.jtvnw.net/jtv_user_pictures/37567ea1-8246-4385-bcf6-8a3cdb9ca93b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","154","Jinnytty","894620610","158040","18813","5660","658017","234263","21536618","true","false","English","Jinnytty"
"https://static-cdn.jtvnw.net/jtv_user_pictures/9fe6686f-d1a0-41a5-9962-5c73997d3dca-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","155","IamCristinini","894242625","109170","58228","8191","2586578","1496820","47219239","true","false","Spanish","IamCristinini"
"https://static-cdn.jtvnw.net/jtv_user_pictures/320226c6-f422-4baf-8ed2-1be7eb3757e6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","156","cloakzy","892563585","84600","51400","10550","2709660","412393","15667140","true","false","English","cloakzy"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ff238566-dc40-4849-8f80-8fbbcfaabbc9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","157","GeorgeNotFound","890140935","9255","387003","96179","4493400","3242662","16003973","true","false","English","GeorgeNotFound"
"https://static-cdn.jtvnw.net/jtv_user_pictures/97b1f648-d0f6-4ee7-b3cc-acae50785d34-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","158","POW3Rtv","889323405","185985","37745","4781","1709402","518344","23591481","true","false","Italian","POW3Rtv"
"https://static-cdn.jtvnw.net/jtv_user_pictures/70d90ec14808c95f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","159","Locklear","888634035","114255","279480","7777","1582467","650821","25524198","true","true","French","Locklear"
"https://static-cdn.jtvnw.net/jtv_user_pictures/5fd6d8c8-61c6-40ce-b8c0-b34e4b4cabea-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","160","blxckoutz","886506195","519105","19848","1707","1337044","640114","20761043","true","false","Portuguese","blxckoutz"
"https://static-cdn.jtvnw.net/jtv_user_pictures/2849f38a-3315-46fe-a95d-14faf464d3b4-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","161","Bonjwa","881135940","281625","15621","3128","194129","63619","15047654","true","false","German","Bonjwa"
"https://static-cdn.jtvnw.net/jtv_user_pictures/96d66837-22f0-4393-89c5-2e5c2408485b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","162","buster","878622810","41625","114596","21108","2142191","780579","43636620","true","false","Russian","buster"
"https://static-cdn.jtvnw.net/jtv_user_pictures/26b1aaa6-189b-444d-996b-29bbe1a53bc3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","163","따효니 (ddahyoni)","875944725","187005","22514","4684","348368","18870","24605656","true","false","Korean","따효니 (ddahyoni)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ybicanoooobov-profile_image-841fca9b492bd5d5-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","164","ybicanoooobov","873873435","121050","16112","7219","596656","51445","20485803","true","false","Russian","ybicanoooobov"
"https://static-cdn.jtvnw.net/jtv_user_pictures/6213a284-c133-41cf-ad99-ebef738eb550-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","165","Perxitaa","871499355","76185","77009","11439","1983198","928222","23455999","true","false","Spanish","Perxitaa"
"https://static-cdn.jtvnw.net/jtv_user_pictures/d7ad172b-dd04-4d81-bbd3-2492d4709276-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","166","alexelcapo","869668245","96660","100743","8997","875631","166177","26762900","true","false","Spanish","alexelcapo"
"https://static-cdn.jtvnw.net/jtv_user_pictures/0d70ca48-bef4-4c90-b08b-f527bdf13ff9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","167","ClassyBeef","865428585","355230","25241","2436","205012","86099","8580006","false","true","English","ClassyBeef"
"https://static-cdn.jtvnw.net/jtv_user_pictures/59b10cc7-772e-48a9-92df-066e9a35862b-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","168","괴물쥐123 (tmxk319)","849662085","131745","41396","6449","722390","222797","23365087","true","false","Korean","괴물쥐123 (tmxk319)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/28b40271-8bb1-4a27-9ad7-8e9a55e06180-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","169","wtcN","849284910","65565","89105","12953","2547632","573433","41738456","true","true","Turkish","wtcN"
"https://static-cdn.jtvnw.net/jtv_user_pictures/3a0a20f0-b3b1-4c9b-bfa7-baba9dda8d7e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","170","lolpacifictw","847486770","33075","165491","25623","188929","103159","26356792","true","false","Chinese","lolpacifictw"
"https://static-cdn.jtvnw.net/jtv_user_pictures/521d85de-7f26-4bad-8dbe-5800820423a7-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","171","DreamLeague","845728110","24360","131122","34717","473191","128762","21296534","true","false","English","DreamLeague"
"https://static-cdn.jtvnw.net/jtv_user_pictures/fe4f106094bd5f06-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","172","RebirthzTV","844932870","112395","34964","7517","461584","176055","12986684","true","false","Thai","RebirthzTV"
"https://static-cdn.jtvnw.net/jtv_user_pictures/c3a2d34f-a063-45f1-b857-c33788527c83-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","173","NickEh30","839410440","108240","39434","7755","3286230","1310703","24934107","true","false","English","NickEh30"
"https://static-cdn.jtvnw.net/jtv_user_pictures/8cabb91c-1fea-41f3-ac28-2938e918ead4-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","174","Tumblurr","838818675","88665","30295","9460","744481","287335","10827419","true","false","Italian","Tumblurr"
"https://static-cdn.jtvnw.net/jtv_user_pictures/41bcfffb-29d4-433e-a13e-6fdf40bebc89-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","175","SolaryFortnite","836432640","454830","28441","1839","1856248","302765","38402834","true","false","French","SolaryFortnite"
"https://static-cdn.jtvnw.net/jtv_user_pictures/7059b6a0-abee-4a71-929e-993493f353a1-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","176","Flashpoint","832930080","17535","128800","47501","404895","244126","87961086","true","false","English","Flashpoint"
"https://static-cdn.jtvnw.net/jtv_user_pictures/admiralbulldog-profile_image-888d5b80958e636f-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","177","AdmiralBulldog","832414350","145545","13243","5719","755992","24502","13836732","true","true","English","AdmiralBulldog"
"https://static-cdn.jtvnw.net/jtv_user_pictures/bc69bcad-e9ce-48de-9326-adba3c052385-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","178","itsHafu","824237490","146280","66992","5634","1298142","360625","30091980","true","false","English","itsHafu"
"https://static-cdn.jtvnw.net/jtv_user_pictures/50e4e7b2-ae1c-43dd-ae3a-243de06a9034-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","179","k3soju","822429270","120015","18321","6852","233091","114093","9323894","true","false","English","k3soju"
"https://static-cdn.jtvnw.net/jtv_user_pictures/98a82fa3-3ca8-40cd-999d-400eaa71d506-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","180","TeePee","815384055","159855","27451","5100","756588","193480","17335650","true","true","English","TeePee"
"https://static-cdn.jtvnw.net/jtv_user_pictures/4a8b188b-e3bf-4413-b47e-0b021b3526ab-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","181","MckyTV","808008060","119985","45876","6734","1115713","341452","19567202","true","false","German","MckyTV"
"https://static-cdn.jtvnw.net/jtv_user_pictures/595a3dc1-b291-4371-ba8f-156420929c9f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","182","SypherPK","803681130","127755","88097","6290","4960873","1093417","24782368","true","false","English","SypherPK"
"https://static-cdn.jtvnw.net/jtv_user_pictures/9c692e90-6f4f-4585-a3f3-f8610dfbf237-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","183","녹두로 (nokduro)","802524435","156030","15492","5143","239067","38787","13474645","true","false","Korean","녹두로 (nokduro)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/95ce9a93-0d8f-49d5-bd3c-fd2851eaecda-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","184","ElmiilloR","800799510","119880","36786","6680","754615","143989","25578404","true","false","Spanish","ElmiilloR"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ratirl-profile_image-9721e084b66a697e-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","185","RATIRL","795908760","136080","15026","5848","638904","184164","16953853","true","true","English","RATIRL"
"https://static-cdn.jtvnw.net/jtv_user_pictures/c9c6a82c-3cb2-4299-afa2-3fa24a18d0d9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","186","MYM_ALKAPONE","794921775","109110","21711","7285","1009152","191189","11397882","true","false","Spanish","MYM_ALKAPONE"
"https://static-cdn.jtvnw.net/jtv_user_pictures/a9ca4641-152f-4742-9025-a9ef643200aa-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","187","MuTeX","787164675","146655","18361","5367","753390","461173","12759081","true","true","English","MuTeX"
"https://static-cdn.jtvnw.net/jtv_user_pictures/cde2e9de-3d75-4823-932a-6bb3364f14c5-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","188","deercheerup","784259970","120075","64213","6531","503253","258828","23117290","true","true","Portuguese","deercheerup"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ebc60c08-721b-4572-8f51-8be7136a0c96-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","189","우왁굳 (woowakgood)","774982110","148905","22639","5204","741148","111273","19363141","true","false","Korean","우왁굳 (woowakgood)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/9d6ab25e-f93f-4a0a-bd0b-0d1a655cd57e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","190","Rogue","767615235","161220","29984","4761","651057","438136","15400386","true","false","English","Rogue"
"https://static-cdn.jtvnw.net/jtv_user_pictures/8111888b-17e2-43b6-ac5f-10bb3451b130-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","191","LPL","763534290","53865","139234","14174","744194","210546","31081387","true","false","English","LPL"
"https://static-cdn.jtvnw.net/jtv_user_pictures/uzra-profile_image-e60ae5576fa3fd8a-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","192","uzra","757749825","184905","16392","4098","218448","18959","22645790","true","false","Chinese","uzra"
"https://static-cdn.jtvnw.net/jtv_user_pictures/941b4ebc-23c9-4bee-893c-ac636a11ef4f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","193","dasMEHDI","756894390","173475","24418","4363","409210","92338","8978941","true","true","English","dasMEHDI"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ff726cad-4c99-4ca4-8422-0b853d6382de-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","194","Jasper7se","753752745","130980","37187","5754","178941","130237","16564522","true","false","Japanese","Jasper7se"
"https://static-cdn.jtvnw.net/jtv_user_pictures/relaxing234-profile_image-dca86ad2695fcaac-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","195","relaxing234","752762505","73710","38221","10212","397589","120847","21747562","true","false","Chinese","relaxing234"
"https://static-cdn.jtvnw.net/jtv_user_pictures/bb66cb11-fa98-4701-ad88-af80daf6cc11-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","196","SummonersInnLive","745776585","82965","104281","8989","560093","38354","13539641","true","false","German","SummonersInnLive"
"https://static-cdn.jtvnw.net/jtv_user_pictures/98bb53c3-4e2f-47f3-9c4b-6c0484b383f6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","197","파카9999 (paka9999)","745502025","84735","44117","8798","337528","239442","17227052","true","false","Korean","파카9999 (paka9999)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/1aea44a4-d85b-401e-b9f5-cb6906d77594-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","198","benjyfishy","740899365","36645","114724","20218","3676018","1313465","38927920","true","false","English","benjyfishy"
"https://static-cdn.jtvnw.net/jtv_user_pictures/430e325e-50c8-4688-8019-9aa6504c04f6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","199","LLA","735991155","36975","302299","19905","481200","197539","17175382","true","false","Spanish","LLA"
"https://static-cdn.jtvnw.net/jtv_user_pictures/a3c35a0a-7894-46ff-971a-09b6d19f38c0-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","200","AntoineDaniel","735150465","67530","54363","10886","737026","229691","17839168","true","true","French","AntoineDaniel"
