"","","Channel","Watch time","Stream time","Peak viewers","Average viewers","Followers","Followers gained","Views gained","Partnered","Mature","Language",""
"https://static-cdn.jtvnw.net/jtv_user_pictures/2f114623-32cd-470c-8622-3b5cab87c905-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","627","kkatamina","302216520","61260","36026","4933","363323","351226","8427609","true","false","English","kkatamina"
"https://static-cdn.jtvnw.net/jtv_user_pictures/63b6e697-7e61-4a72-9154-dd21a44641d2-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","628","Loeya","302039055","129810","14764","2326","1453956","175335","14535532","true","false","English","Loeya"
"https://static-cdn.jtvnw.net/jtv_user_pictures/8dbce7bb-bb6e-4a3b-8121-ff262b717c81-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","629","OgamingLoL","301795725","326970","39567","923","536281","-29348","25909517","true","false","French","OgamingLoL"
"https://static-cdn.jtvnw.net/jtv_user_pictures/f9b52c9f-f9ca-45fc-9f22-a721243f6395-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","630","Gabi","301330950","95235","31334","3164","608294","227691","10236134","true","false","Portuguese","Gabi"
"https://static-cdn.jtvnw.net/jtv_user_pictures/91686c9e-1d94-41b1-8c39-94c693718afc-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","631","RaizQT","300588630","128265","10825","2343","188729","17307","5036625","true","false","English","RaizQT"
"https://static-cdn.jtvnw.net/jtv_user_pictures/28f0c656ebeaa732-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","632","grafo","299530125","157185","12066","1905","531592","93630","8053647","true","false","Spanish","grafo"
"https://static-cdn.jtvnw.net/jtv_user_pictures/eef35969-fbc5-4b82-ad6f-268ee09cd320-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","633","Tommey","299177055","177735","27374","1683","359682","182464","5556250","true","false","English","Tommey"
"https://static-cdn.jtvnw.net/jtv_user_pictures/c2e5a2be-8072-40d0-a1cf-8bb2a47ff0a0-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","634","Maya","299162415","39240","92813","7623","550507","280770","9142697","true","false","English","Maya"
"https://static-cdn.jtvnw.net/jtv_user_pictures/5e1cb0fd-9e2b-4033-a074-0d2391fba1eb-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","635","KristoferYee","298508340","88770","29738","3362","292984","195066","5599526","true","false","English","KristoferYee"
"https://static-cdn.jtvnw.net/jtv_user_pictures/33a9792d-d9a8-4cc8-ac97-a4b849f39003-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","636","Jay3","298362135","189525","10578","1574","311457","85147","5079911","true","false","English","Jay3"
"https://static-cdn.jtvnw.net/jtv_user_pictures/4f14e2ce-4b0e-40e8-8acc-3cf1fde879c4-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","637","RobertoCein","297528585","108510","12801","2741","1616253","679730","8012600","true","true","Spanish","RobertoCein"
"https://static-cdn.jtvnw.net/jtv_user_pictures/247206b0-ea25-4e39-b8ab-f16c4bb3cbd6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","638","B1ackSai1s","297439605","215970","4578","1377","62977","30437","11466945","true","false","Russian","B1ackSai1s"
"https://static-cdn.jtvnw.net/jtv_user_pictures/2e690a7d-87a0-4328-91bd-a446b293b146-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","639","MarkiLokurasY","297221460","111675","20837","2661","1472169","366113","15974399","false","false","Spanish","MarkiLokurasY"
"https://static-cdn.jtvnw.net/jtv_user_pictures/b588080e-4f75-4da5-ba25-f5d43b49567d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","640","JustGaBBo","296670285","108465","12859","2735","667608","147991","7360159","true","false","Italian","JustGaBBo"
"https://static-cdn.jtvnw.net/jtv_user_pictures/63ff2bed-9e88-483f-bd4e-cc61d4b43e9c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","641","LittleBigWhale","296169405","136845","203701","2164","469392","277657","14433980","true","false","French","LittleBigWhale"
"https://static-cdn.jtvnw.net/jtv_user_pictures/4a35691a-b2af-40f8-af90-72cc31d295d6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","642","dopa24","295988715","45765","43508","6467","595104","229535","9990306","true","false","Korean","dopa24"
"https://static-cdn.jtvnw.net/jtv_user_pictures/cobaltstreak-profile_image-9234704db7932eae-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","643","CobaltStreak","295740525","107265","10740","2757","354839","19887","2306035","true","true","English","CobaltStreak"
"https://static-cdn.jtvnw.net/jtv_user_pictures/pikabooirl-profile_image-05cde7918d476f0b-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","644","Pikabooirl","295522710","121410","16351","2434","340600","88014","7091978","true","false","English","Pikabooirl"
"https://static-cdn.jtvnw.net/jtv_user_pictures/82fc1ad3-380b-471e-b24c-cba4235b0785-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","645","Ssaab","295228860","190800","14641","1547","286647","120914","9051033","true","false","English","Ssaab"
"https://static-cdn.jtvnw.net/jtv_user_pictures/3f5799dd-7efe-41b0-9a13-44588c605476-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","646","Mushway","294868050","95400","14917","3090","469109","123027","6905884","true","false","French","Mushway"
"https://static-cdn.jtvnw.net/jtv_user_pictures/avoidingthepuddle-profile_image-8656268d189524ec-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","647","AvoidingThePuddle","294238170","78015","9558","3771","380255","33006","3361542","true","true","English","AvoidingThePuddle"
"https://static-cdn.jtvnw.net/jtv_user_pictures/b417a2df-b224-4869-adc6-61951b5f0d9a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","648","Kennzy","293720475","153945","69371","1907","268141","235361","7804175","true","false","Portuguese","Kennzy"
"https://static-cdn.jtvnw.net/jtv_user_pictures/axtlol-profile_image-97bf65050bc4cb87-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","649","aXtLOL","292980135","116325","22518","2518","816383","19301","7266597","true","false","Portuguese","aXtLOL"
"https://static-cdn.jtvnw.net/jtv_user_pictures/4ac10a8b-ce1b-4ef1-9734-524d6fb1040b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","650","LightFuryLF","292775325","106605","26832","2746","86281","29882","7144388","true","false","Thai","LightFuryLF"
"https://static-cdn.jtvnw.net/jtv_user_pictures/288c688d-16e0-4c54-b76d-3bbbaa677438-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","651","ALOHADANCETV","292587555","116670","12425","2507","687888","115796","14016488","true","true","Russian","ALOHADANCETV"
"https://static-cdn.jtvnw.net/jtv_user_pictures/dafran-profile_image-98c45a96ca6ad150-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","652","dafran","292265925","58455","20849","4999","684987","84314","6038953","true","false","English","dafran"
"https://static-cdn.jtvnw.net/jtv_user_pictures/33dbff79-0079-438e-946f-3b9773f25602-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","653","NateHill","292244085","110055","31776","2655","1609506","474234","10633977","true","false","English","NateHill"
"https://static-cdn.jtvnw.net/jtv_user_pictures/2a10ce05-a150-49cd-8268-7a3661fd87b4-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","654","BeyondTheSummit2","291880695","8565","190646","34078","267922","88744","4454715","true","false","English","BeyondTheSummit2"
"https://static-cdn.jtvnw.net/jtv_user_pictures/3240ed60-0ad4-4bb4-afd9-b608b60e850c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","655","skill4ltu","290516040","119025","15252","2440","190739","50165","6020174","true","true","English","skill4ltu"
"https://static-cdn.jtvnw.net/jtv_user_pictures/c41395c8-7eb3-48e1-8169-36fac4391e0c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","656","WillerZ","290261475","151680","34281","1913","193592","97502","5119894","true","true","English","WillerZ"
"https://static-cdn.jtvnw.net/jtv_user_pictures/c2f897fd-6cc0-4456-a86d-46aec89fd8e1-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","657","rewinside","289751970","55155","24335","5253","1669144","358411","9923853","true","false","German","rewinside"
"https://static-cdn.jtvnw.net/jtv_user_pictures/c9322231198e2432-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","658","RiffTrax","289661160","518160","1628","559","94721","12878","1830464","true","false","English","RiffTrax"
"https://static-cdn.jtvnw.net/jtv_user_pictures/5c5bd24c-4f41-4550-8137-f704566b1d70-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","659","Popo","289173750","33825","44378","8549","357539","200261","6801046","true","false","Polish","Popo"
"https://static-cdn.jtvnw.net/jtv_user_pictures/69263286-b59e-49f1-b946-fb4730d41e86-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","660","HITBOXKING","289070865","105120","24431","2749","210203","178056","10057387","true","false","Spanish","HITBOXKING"
"https://static-cdn.jtvnw.net/jtv_user_pictures/9ea9d6d3-cc64-42e2-a66f-f74624ff81be-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","661","Syndicate","288955155","78555","22900","3678","3133774","115452","4657624","true","false","English","Syndicate"
"https://static-cdn.jtvnw.net/jtv_user_pictures/5bfa6e89-9f28-483d-8938-934403281d7e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","662","Shiphtur","288710040","155805","22335","1853","763663","40466","5747673","true","false","English","Shiphtur"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ajehr-profile_image-882544bdd63b3254-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","663","머독 (ajehr)","288563070","89535","8080","3222","409987","26425","6297510","true","false","Korean","머독 (ajehr)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/0b4a3150-574e-49d7-8696-badc0b15ec4a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","664","TolkinLoL","288406350","113730","9801","2535","149251","101068","6100035","true","false","German","TolkinLoL"
"https://static-cdn.jtvnw.net/jtv_user_pictures/69bea0f7-b170-4067-92f0-d1410a020b62-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","665","XcaliburYe","288285465","173670","7971","1659","125645","61621","5478602","true","true","English","XcaliburYe"
"https://static-cdn.jtvnw.net/jtv_user_pictures/e3890eab-54e6-4123-af61-253db796b55a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","666","나나양 (nanayango3o)","287793555","127200","10344","2262","198765","36994","6836572","true","false","Korean","나나양 (nanayango3o)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/d826c8b7-9896-4b6a-9609-d464dc736d55-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","667","TrU3Ta1ent","287509770","115455","11368","2490","656029","45722","4725822","true","false","English","TrU3Ta1ent"
"https://static-cdn.jtvnw.net/jtv_user_pictures/063d181b36848af3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","668","MacieJay","286572990","112485","57523","2547","998982","132327","5123420","true","false","English","MacieJay"
"https://static-cdn.jtvnw.net/jtv_user_pictures/saltybet-profile_image-cef729d6b1b807ce-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","669","SaltyBet","286248495","524820","1522","545","279563","46723","3142433","true","false","English","SaltyBet"
"https://static-cdn.jtvnw.net/jtv_user_pictures/68b70dd9-0102-4cbc-bdb0-bca6ca10230c-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","670","AsunaWEEB","286169235","47370","18061","6041","487530","474183","11239013","true","false","English","AsunaWEEB"
"https://static-cdn.jtvnw.net/jtv_user_pictures/9a6e58e5-2da6-47e4-a4ce-eb91a0d1572d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","671","LeBouseuh","286042860","59580","315018","4800","1633925","501155","11274737","true","false","French","LeBouseuh"
"https://static-cdn.jtvnw.net/jtv_user_pictures/db57905e-f397-4723-b311-3d2ad0bfaba0-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","672","guit88man","285973875","148800","6591","1921","152410","-6780","8393104","true","false","Russian","guit88man"
"https://static-cdn.jtvnw.net/jtv_user_pictures/4e97c3fa121d46d3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","673","TheGuill84","284686020","113790","16751","2501","292796","130786","7308039","true","false","French","TheGuill84"
"https://static-cdn.jtvnw.net/jtv_user_pictures/4eadab7a-eb89-4205-b89f-6da0b2c2bf36-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","674","TinaKitten","283706610","33165","51449","8554","932044","793064","9523799","true","false","English","TinaKitten"
"https://static-cdn.jtvnw.net/jtv_user_pictures/03ed0dc1-683a-4db0-ac12-16f0573b6be2-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","675","melina","283261830","76650","11094","3695","758247","510786","37477355","true","true","English","melina"
"https://static-cdn.jtvnw.net/jtv_user_pictures/2183ffaa-1d87-4385-b16e-4c16e64b393d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","676","世誠 (bbbb87)","283099995","97245","14404","2911","71720","58454","8282829","true","true","Chinese","世誠 (bbbb87)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/f6888517-2345-4e91-abde-9b7940426410-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","677","RazaH","282591735","164640","11865","1716","152250","77357","5157300","true","false","Portuguese","RazaH"
"https://static-cdn.jtvnw.net/jtv_user_pictures/85cb7c2f-41ad-4cec-a054-287f56e264ed-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","678","erobb221","282447930","99015","21637","2852","334607","85801","3722328","true","false","English","erobb221"
"https://static-cdn.jtvnw.net/jtv_user_pictures/sleepy-profile_image-407c8ad000eca3ff-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","679","sleepy","282258810","88470","13931","3190","560816","38240","4853556","true","false","English","sleepy"
"https://static-cdn.jtvnw.net/jtv_user_pictures/d1248bf0-43f8-47d9-bc51-d6f720dd22f1-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","680","NAKOO_Fn","282129930","102210","35326","2760","572121","430408","14518713","true","false","Spanish","NAKOO_Fn"
"https://static-cdn.jtvnw.net/jtv_user_pictures/sutanmi-profile_image-5ffca87b956c5faf-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","681","スタンミ (sutanmi)","282060615","89310","16004","3158","134699","77989","8992370","true","false","Japanese","スタンミ (sutanmi)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/60735fd3-c068-47b6-97db-2a3b6b813018-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","682","Conterstine","280595250","109125","14193","2571","695316","212831","6597998","true","false","Spanish","Conterstine"
"https://static-cdn.jtvnw.net/jtv_user_pictures/bdc4a4d7-2639-426a-8c73-5cbc4928c24a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","683","BruceGrannec","279879060","89730","19369","3119","591921","93159","8614463","true","false","French","BruceGrannec"
"https://static-cdn.jtvnw.net/jtv_user_pictures/4f4262e2-4e78-4624-8ca2-a733deecb1cc-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","684","Naowh","279687660","125835","9361","2222","183313","66578","7726738","true","false","English","Naowh"
"https://static-cdn.jtvnw.net/jtv_user_pictures/07defa7b-6184-4d26-a1e8-71addd41caff-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","685","CSRuHub","279310575","59085","102390","4727","624156","105037","10716554","true","false","Russian","CSRuHub"
"https://static-cdn.jtvnw.net/jtv_user_pictures/395f85c5-042b-458e-8c7d-43057b6a60ac-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","686","MoMaN","279247590","163950","23952","1703","493529","78021","9827306","true","true","French","MoMaN"
"https://static-cdn.jtvnw.net/jtv_user_pictures/9f79024f-c924-46cf-9a74-09847862d227-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","687","xntentacion","279195090","52095","56777","5359","275385","275484","8647878","true","false","Polish","xntentacion"
"https://static-cdn.jtvnw.net/jtv_user_pictures/e12ba9bd-c4be-4fff-8c6f-b1a62c703857-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","688","CPentagon","279097380","189225","8358","1474","93839","72791","4262660","true","false","German","CPentagon"
"https://static-cdn.jtvnw.net/jtv_user_pictures/8647bb3a-1e64-4839-987f-6aec0b44a223-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","689","mang0","279038700","144345","28644","1933","440906","94679","4607932","true","true","English","mang0"
"https://static-cdn.jtvnw.net/jtv_user_pictures/1389c57f-2e0a-40ca-8fbb-52e5f7234041-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","690","HOLLYWOOD285","278833440","171555","6989","1625","199347","110869","1477051","true","false","Italian","HOLLYWOOD285"
"https://static-cdn.jtvnw.net/jtv_user_pictures/6f1e8c05-d839-44e7-bebd-52046d06e613-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","691","BTSBrasilTV","278471310","513270","7291","542","218630","13740","8036763","true","false","Portuguese","BTSBrasilTV"
"https://static-cdn.jtvnw.net/jtv_user_pictures/6316a3a7-4c01-477d-bb44-178935723cad-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","692","BigEx","278090925","120315","11087","2311","351532","74083","3612661","true","false","English","BigEx"
"https://static-cdn.jtvnw.net/jtv_user_pictures/42468dd8-ebb4-4faa-9cf7-132bc1b6291f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","693","unsympathisch_tv","277533270","43875","34778","6325","927964","343676","7912607","true","true","German","unsympathisch_tv"
"https://static-cdn.jtvnw.net/jtv_user_pictures/364cf481-d013-4d41-a008-495d6efcd881-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","694","sasatikk","277359750","142815","9338","1942","72192","69645","8852497","true","false","Japanese","sasatikk"
"https://static-cdn.jtvnw.net/jtv_user_pictures/b5dc0add-a5cc-47ea-8562-b23fee4b4267-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","695","Vinesauce","277114785","40545","14952","6834","515160","56524","3262647","true","true","English","Vinesauce"
"https://static-cdn.jtvnw.net/jtv_user_pictures/64bd49ff-ea15-44f9-adb5-53d35ff9c6d3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","696","k1ng","277046220","31500","51864","8795","1669610","648397","14940795","true","false","Spanish","k1ng"
"https://static-cdn.jtvnw.net/jtv_user_pictures/15ed1443-f77d-4c75-a94a-240ce2e4887a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","697","Anthony_Kongphan","276881100","171240","24830","1616","513245","20030","5756321","true","false","English","Anthony_Kongphan"
"https://static-cdn.jtvnw.net/jtv_user_pictures/1c3057f5-4620-48f1-bc0c-edcccd8c7960-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","698","Goes_x","276338955","142830","34301","1934","255579","160618","9075272","true","true","Spanish","Goes_x"
"https://static-cdn.jtvnw.net/jtv_user_pictures/bf4a3217-cce1-4db5-bcb2-a1f671414b4b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","699","DannehTV","275422170","100500","49895","2740","32600","32074","11285231","true","false","English","DannehTV"
"https://static-cdn.jtvnw.net/jtv_user_pictures/d0958171-8d95-4694-a226-7c72896e2bf9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","700","Vicens","275027955","60885","37412","4517","1602878","608935","13074218","true","false","Spanish","Vicens"
